id,release_date,movie,production_budget,domestic_gross,worldwide_gross,profit,profit_margin,domestic_profit_margin,cost_revenue_ratio_in_%
43,2004-12-22,Meet the Fockers,60000000,279167575,516567575,456567575,0.8838486910449228,0.7850753261728193,465.27929166666667
96,2003-01-24,Darkness Falls,7000000,32539681,47289758,40289758,0.8519764047005697,0.7848780386015463,464.85258571428574
31,2009-12-16,Crazy Heart,8500000,39471742,47417251,38917251,0.8207403461664193,0.7846560711711178,464.3734352941176
55,2012-05-04,The Best Exotic Marigold Hotel,10000000,46383639,134639780,124639780,0.9257277455444446,0.7844067387640715,463.83639
100,2016-04-08,Hardcore Henry,2000000,9252038,17187434,15187434,0.8836359167982841,0.7838314109820993,462.60190000000006
95,2006-03-31,Brick,450000,2075743,4243996,3793996,0.8939678548236142,0.7832101565559898,461.2762222222222
97,2008-02-14,"Definitely, Maybe",7000000,32241649,55617866,48617866,0.8741411617626611,0.782889516600097,460.5949857142857
73,2014-08-22,If I Stay,11000000,50474843,78356170,67356170,0.8596153946779175,0.7820696539858479,458.8622090909091
73,2012-09-21,House at the End of the Street,6900000,31611916,44103982,37203982,0.8435515414458494,0.7817278775509843,458.14371014492747
23,2001-03-23,The Brothers,6000000,27457409,27958191,21958191,0.7853938403954674,0.7814797455943494,457.62348333333335
58,2012-03-02,Project X,12000000,54731865,103028188,91028188,0.883527020779983,0.7807492947664034,456.098875
66,2015-07-01,Magic Mike XXL,14500000,66013057,123660597,109160597,0.8827435710988843,0.7803464850900633,455.2624620689655
59,2017-11-10,"Three Billboards Outside Ebbing, Missouri",12000000,54513740,160191915,148191915,0.9250898523811267,0.7798720102491592,454.28116666666665
73,2015-07-10,Minions,74000000,336045770,1160336173,1086336173,0.9362253787118641,0.7797919015615046,454.1159054054054
98,2005-10-07,"Good Night, and Good Luck",7000000,31501218,56586901,49586901,0.8762964594933377,0.7777863700381363,450.0174
38,2017-12-20,Jumanji: Welcome to the Jungle,90000000,404508916,964496193,874496193,0.9066870344816383,0.7775079944096955,449.4543511111111
52,2004-01-23,The Butterfly Effect,13000000,57924679,95638592,82638592,0.8640716082478507,0.7755706164552073,445.57445384615386
18,2013-09-27,Don Jon,5500000,24477704,41268579,35768579,0.8667266929641556,0.7753057231184755,445.0491636363636
53,2010-06-30,The Twilight Saga: Eclipse,68000000,300531751,706102828,638102828,0.9036967459929222,0.7737343898814871,441.9584573529412
38,2009-06-12,"Food, Inc.",1000000,4417674,4731944,3731944,0.7886703646535124,0.7736365336147484,441.7674
77,2010-06-11,The Karate Kid,40000000,176591618,351774938,311774938,0.886290932982838,0.7734886827980703,441.479045
56,2018-06-08,Hereditary,10000000,44069456,70133905,60133905,0.8574156108946166,0.7730854676309142,440.69456
72,2019-05-03,The Intruder,8000000,35095904,36005871,28005871,0.7778140126092213,0.7720531717889358,438.69879999999995
79,2007-01-12,Stomp the Yard,14000000,61356221,75525718,61525718,0.8146326791623484,0.7718242784215801,438.25872142857145
73,2011-09-30,50/50,8000000,35016118,41334735,33334735,0.8064581761562037,0.7715337833851257,437.70147499999996
30,2005-07-08,Murderball,350000,1531154,1772979,1422979,0.8025921344810063,0.7714142405009555,437.47257142857137
84,2012-06-29,Ted,50000000,218665740,556016627,506016627,0.9100746316350716,0.7713404944002659,437.33148
24,2008-12-17,The Wrestler,6000000,26238243,46634275,40634275,0.8713392670948568,0.7713261516786776,437.30405
89,2014-04-18,A Haunted House 2,4000000,17329487,21206861,17206861,0.81138179761729,0.7691795492849846,433.237175
55,2009-07-17,(500) Days of Summer,7500000,32425665,34439060,26939060,0.7822240212131227,0.7687017367261396,432.3422
60,2016-11-25,Lion,12000000,51739495,149570720,137570720,0.9197703935636601,0.7680688611282348,431.16245833333335
83,2013-07-05,The Way Way Back,5000000,21502690,26853810,21853810,0.8138066814355207,0.7674709536341732,430.0538
44,2014-02-07,The Lego Movie,60000000,257784718,457729388,397729388,0.8689181827232819,0.7672476457661854,429.64119666666664
13,2010-03-19,Diary of a Wimpy Kid,15000000,64003625,76954311,61954311,0.80507914624822,0.7656382743946144,426.69083333333333
84,2014-08-29,"As Above, So Below",5000000,21222315,41824066,36824066,0.8804516041075491,0.7643989357428725,424.44629999999995
54,2016-06-24,The Shallows,13000000,55121623,118763442,105763442,0.8905387063470256,0.764157887731281,424.0124846153846
21,2003-08-06,Freaky Friday,26000000,110222438,160822438,134822438,0.838331016969162,0.7641133650119407,423.93245384615386
75,2003-04-04,Phone Booth,11000000,46566212,97837138,86837138,0.8875682565448717,0.7637772211319228,423.32919999999996
10,2006-08-02,Quinceanera,400000,1692693,2797199,2397199,0.8569998058772365,0.7636901670887751,423.17324999999994
3,2014-07-02,Tammy,20000000,84525432,96407655,76407655,0.7925475938606742,0.7633848236350924,422.62715999999995
22,2005-08-19,The 40 Year-old Virgin,26000000,109449237,177344230,151344230,0.853392467293692,0.7624469506352064,420.9586038461539
72,2004-10-22,Sideways,17000000,71502303,109793192,92793192,0.8451634414636566,0.762245420262897,420.6017823529412
61,2018-05-04,Overboard,12000000,50316123,85369830,73369830,0.8594351189407313,0.7615078570342154,419.30102500000004
71,2005-09-09,The Exorcism of Emily Rose,18000000,75072454,144529078,126529078,0.8754575878495535,0.7602316290339997,417.0691888888889
42,2012-02-10,The Vow,30000000,125014030,197618160,167618160,0.8481920892290465,0.7600269345768631,416.71343333333334
85,2016-04-01,Godâs Not Dead 2,5000000,20773069,23551286,18551286,0.7876973682031632,0.7593037408194234,415.46137999999996
78,2015-02-13,Fifty Shades of Grey,40000000,166167230,570998101,530998101,0.9299472276178375,0.7592786495869251,415.418075
73,2013-11-15,The Best Man Holiday,17000000,70525195,72835710,55835710,0.7665980052916352,0.758951393186506,414.85408823529417
95,2005-02-11,Ong-Bak,1100000,4563167,24062965,22962965,0.954286597682372,0.758939350674652,414.83336363636363
32,2008-08-15,Star Wars: The Clone Wars,8500000,35161554,68695443,60195443,0.8762654460209247,0.7582586935719622,413.6653411764706
4,2005-01-21,Are We There Yet?,20000000,82674398,98114471,78114471,0.796156471148889,0.7580871408340948,413.37199
5,2011-11-16,The Descendants,20000000,82624961,175507800,155507800,0.8860449507087433,0.7579423970923266,413.124805
15,2005-11-18,Walk the Line,29000000,119519402,187707495,158707495,0.8455043044498569,0.7573615704670276,412.13586896551726
8,2007-09-28,The Game Plan,22000000,90648202,146590987,124590987,0.8499225603822426,0.7573035149665738,412.0372818181818
36,2017-07-21,Girls Trip,28000000,115108515,140886353,112886353,0.8012582524582775,0.7567512707465647,411.1018392857143
99,2005-09-30,Capote,7000000,28750530,49924079,42924079,0.8597870979252317,0.7565262275165014,410.7218571428572
79,2009-06-19,The Proposal,40000000,163958031,314709717,274709717,0.8728987449726568,0.7560351282823102,409.89507749999996
57,2018-03-16,"Love, Simon",10000000,40826341,65520633,55520633,0.8473763218984773,0.7550600971074043,408.26341
90,2013-08-07,We're the Millers,37000000,150394119,267816276,230816276,0.8618455885033661,0.7539797417211507,406.4705918918919
6,2003-10-03,School of Rock,20000000,81261177,131944672,111944672,0.8484213140489675,0.7538800108691509,406.305885
14,2013-03-15,The Call,12800000,51872378,69821476,57021476,0.8166753163453605,0.7532405396953269,405.25295312500003
25,2003-05-30,Finding Nemo,94000000,380529370,936429370,842429370,0.8996186973503406,0.7529757032945972,404.81847872340427
7,2007-04-13,Disturbia,20000000,80818974,118537627,98537627,0.83127720280751,0.7525333593074319,404.09487
26,2003-12-17,The Lord of the Rings: The Return of the King,94000000,377845905,1141403341,1047403341,0.9176452384328528,0.7512213345278944,401.96372872340424
33,2015-02-20,The DUFF,8500000,34030343,43528634,35028634,0.8047262406626405,0.7502229113588423,400.3569764705882
89,2018-06-01,Upgrade,3000000,11977130,16553285,13553285,0.8187670906409211,0.7495226318825963,399.23766666666666
44,2014-09-12,No Good Deed,13200000,52543632,54323210,41123210,0.7570099410546615,0.7487802137469294,398.05781818181816
43,2014-10-10,Whiplash,3300000,13092006,38969037,35669037,0.9153173839014807,0.7479377873795658,396.7274545454545
83,2007-12-14,Alvin and the Chipmunks,55000000,217326974,362605033,307605033,0.8483198108284394,0.7469251101798343,395.1399527272727
84,2018-11-02,Bohemian Rhapsody,55000000,216303339,894985342,839985342,0.9385464795690475,0.7457274573093853,393.27879818181816
90,2006-03-03,Dave Chappelle's Block Party,3000000,11718595,12051924,9051924,0.7510770894340191,0.7439966139285469,390.6198333333333
75,2016-10-21,Ouija: Origin of Evil,9000000,35144505,81831866,72831866,0.8900183945457141,0.7439144469384332,390.4945
45,2013-08-16,Lee Daniels' The Butler,30000000,116632095,177025498,147025498,0.8305328874148966,0.7427809214950654,388.77365
15,2007-08-31,Halloween,15000000,58269151,77514401,62514401,0.8064875712578878,0.7425739050153657,388.46100666666666
47,2009-08-14,District 9,30000000,115646235,212453431,182453431,0.8587925840557502,0.7405881825724806,385.48745
91,2006-08-11,Half Nelson,700000,2697938,4911725,4211725,0.8574838778636833,0.740542592157418,385.4197142857143
32,2013-02-08,Identity Thief,35000000,134506920,175361578,140361578,0.800412379957028,0.7397903394115336,384.30548571428574
85,2014-06-13,22 Jump Street,50000000,191719337,331333876,281333876,0.849094814561008,0.7392021024984037,383.438674
74,2009-02-13,Friday the 13th,17000000,65002019,92670237,75670237,0.8165538305464786,0.7384696619961912,382.3648176470588
75,2012-09-28,Pitch Perfect,17000000,65001093,116044347,99044347,0.853504281427858,0.7384659362574103,382.35937058823527
90,2016-02-19,Race,5000000,19115191,23745772,18745772,0.789436199421101,0.7384279340970227,382.30382000000003
48,2004-06-18,Dodgeball: A True Underdog Story,30000000,114326736,167791704,137791704,0.8212068935184065,0.73759418794218,381.08912
34,2014-10-31,Nightcrawler,8500000,32381218,50334418,41834418,0.8311294669186401,0.7375021532543958,380.95550588235295
61,2017-10-27,Jigsaw,10000000,38052832,102445196,92445196,0.9023868332488719,0.7372074698671574,380.52832
54,2001-06-22,The Fast and the Furious,38000000,144512310,206512310,168512310,0.8159915987574784,0.7370466225334021,380.29555263157897
90,2013-03-01,The Last Exorcism Part II,4000000,15179303,25448707,21448707,0.842821091067613,0.7364832891207191,379.482575
62,2001-08-31,Jeepers Creepers,10000000,37904175,58939035,48939035,0.83033315696465,0.7361768195719864,379.04175000000004
57,2007-11-21,This Christmas,13000000,49121934,49733545,36733545,0.7386070106202967,0.7353524395028909,377.86103076923075
16,2006-09-30,The Queen,15000000,56441711,128885873,113885873,0.8836179664159158,0.7342390984568132,376.27807333333334
80,2013-12-13,American Hustle,40000000,150117807,257878294,217878294,0.8448880695635437,0.7335426036432839,375.2945175
76,2002-01-25,A Walk to Remember,11000000,41227069,46060861,35060861,0.7611855323329714,0.7331850100719021,374.79153636363634
58,2014-02-14,About Last Night,13000000,48637684,50445860,37445860,0.7422979804487426,0.7327175364682249,374.1360307692308
96,2012-03-23,Serbuan maut,1100000,4105123,9297407,8197407,0.8816874425310197,0.7320421336948978,373.19300000000004
92,2015-01-16,Still Alice,5000000,18656400,41699612,36699612,0.880094807596771,0.7319954546429107,373.128
1,2006-08-04,The Descent,7000000,26024456,57051053,50051053,0.8773028781782521,0.7310222353927398,371.7779428571429
35,2013-06-28,The Heat,43000000,159581587,229727774,186727774,0.8128219359318739,0.7305453542080641,371.1199697674419
71,2018-11-16,Green Book,23000000,85080171,322034439,299034439,0.928579067284167,0.7296667398564585,369.91378695652173
54,2012-08-03,Celeste and Jesse Forever,840000,3103407,3787689,2947689,0.7782288883802234,0.7293297334187878,369.4532142857143
75,2015-09-02,A Walk in the Woods,8000000,29499394,37119358,29119358,0.7844790311297948,0.728807988394609,368.74242499999997
80,2009-01-16,My Bloody Valentine,14000000,51545952,102836002,88836002,0.8638609073892235,0.7283976829063125,368.18537142857144
17,2007-10-12,Why Did I Get Married?,15000000,55204525,55934178,40934178,0.7318276492773345,0.7282831434560845,368.0301666666667
65,2001-02-16,Recess: School's Out,10000000,36696761,44451470,34451470,0.7750355612536548,0.7274963858526915,366.96761000000004
9,2016-10-21,Tyler Perryâs Boo! A Madea Halloween,20000000,73206343,73206343,53206343,0.7267996299173147,0.7267996299173147,366.031715
6,2003-11-26,Les Triplettes de Belleville,2000000,7301288,17403168,15403168,0.8850783949221197,0.7260757280085377,365.0644
50,2010-07-09,Despicable Me,69000000,251513985,543464573,474464573,0.8730368023455319,0.7256613782331031,364.51302173913047
27,2002-12-18,The Lord of the Rings: The Two Towers,94000000,342548984,934699645,840699645,0.8994329349509919,0.7255866915664243,364.41381276595746
70,2003-07-02,"Legally Blonde 2: Red, White & Blonde",25000000,90639088,125339088,100339088,0.8005410730290298,0.7241808081740628,362.556352
18,2012-02-03,The Woman in Black,15000000,54333290,128955898,113955898,0.8836811636176578,0.7239261601865081,362.2219333333333
73,2004-01-01,Barbershop 2: Back in Business,18000000,65070412,65842412,47842412,0.7266199786241124,0.7233765785899742,361.50228888888887
28,2018-11-09,Dr. Seussâ The Grinch,75000000,270620950,511002426,436002426,0.8532296596180935,0.7228595938341064,360.82793333333336
51,2001-08-03,The Princess Diaries,30000000,108244774,165334774,135334774,0.8185499681996724,0.7228503613486227,360.81591333333336
29,2016-12-21,Sing,75000000,270329045,634454789,559454789,0.8817882671857333,0.7225603338331624,360.43872666666664
68,2016-01-22,The Boy,10000000,35819556,68220952,58220952,0.8534174662352998,0.7208228935054359,358.19556
36,2019-01-16,Dragon Ball Super: Broly,8500000,30376755,122747755,114247755,0.9307522976693137,0.7201807763864179,357.3735882352941
33,2006-06-30,The Devil Wears Prada,35000000,124740460,326073155,291073155,0.8926621236268285,0.7194174207791121,356.40131428571425
30,2002-04-05,National Lampoonâs Van Wilder,6000000,21305259,39241323,33241323,0.8470999563393924,0.7183793916797726,355.08765
81,2019-05-17,John Wick: Chapter 3 â Parabellum,40000000,141744320,256498033,216498033,0.8440533850019817,0.7178017433079505,354.3608
4,2017-04-07,Gifted,7000000,24801212,36964656,29964656,0.8106299163179009,0.7177557290345327,354.30302857142857
94,2011-09-02,Apollo 18,5000000,17686929,26517819,21517819,0.8114475402370006,0.7173053614903978,353.73858
30,2017-06-30,Despicable Me 3,75000000,264624300,1034727750,959727750,0.9275171657472218,0.7165793164119848,352.8324
58,2005-04-15,The Amityville Horror,18500000,65233369,109175673,90675673,0.83054833103708,0.7164028121865054,352.6128054054054
51,2014-10-17,Dear White People,1250000,4404154,5403771,4153771,0.7686800569454184,0.71617704558015,352.33232
45,2007-03-09,300,60000000,210614939,454161935,394161935,0.8678885318735485,0.7151199231883546,351.02489833333334
95,2018-03-23,"Paul, Apostle of Christ",5000000,17547999,25529498,20529498,0.8041481270019489,0.7150672278930492,350.95998000000003
81,2012-08-31,The Possession,14000000,49130588,82925064,68925064,0.8311728767553319,0.715045136443309,350.93277142857147
42,2018-02-16,Black Panther,200000000,700059566,1348258224,1148258224,0.8516604635226018,0.7143100248700837,350.029783
39,2017-07-28,An Inconvenient Sequel,1000000,3496795,5839322,4839322,0.8287472415461931,0.7140238418323065,349.6795
94,2006-06-09,Cars,70000000,244082982,461651246,391651246,0.8483703865060076,0.7132122877784245,348.68997428571424
79,2015-11-04,Brooklyn,11000000,38322743,62076141,51076141,0.8227982631845623,0.7129641789993999,348.38857272727273
96,2014-10-10,Addicted,5000000,17390770,17499242,12499242,0.7142733382394506,0.7124911662910843,347.8154
82,2003-12-25,Cheaper by the Dozen,40000000,138614544,190212113,150212113,0.7897084503761335,0.7114299925121854,346.53636
11,2004-06-23,White Chicks,20000000,69148997,111448997,91448997,0.8205457156334929,0.7107694852030898,345.74498500000004
9,2002-03-29,The Rookie,22000000,75600072,80491516,58491516,0.7266792689058061,0.7089949861423412,343.63669090909093
80,2008-10-17,The Secret Life of Bees,11000000,37780486,39994347,28994347,0.7249611301317158,0.7088444018427926,343.45896363636365
76,2002-10-11,Brown Sugar,8000000,27362712,28315272,20315272,0.7174669556414645,0.7076313195855732,342.03389999999996
12,2009-04-24,Obsessed,20000000,68261644,73964713,53964713,0.7296007895007989,0.7070096934670955,341.30822
70,2017-05-19,"Everything, Everything",10000000,34121140,61603136,51603136,0.8376706017044327,0.706926556381176,341.21139999999997
61,2014-10-10,St. Vincent,13000000,44137712,54837234,41837234,0.7629347971854307,0.7054672883814186,339.52086153846153
26,2002-07-25,Austin Powers in Goldmember,63000000,213117789,296338663,233338663,0.787405398397171,0.7043888250924,338.2822047619048
13,2003-04-18,Holes,20000000,67383924,71232214,51232214,0.7192281570807275,0.7031933017139221,336.91962
71,2010-09-17,Devil,10000000,33679655,63354114,53354114,0.8421570539207603,0.7030848445448743,336.79654999999997
71,2004-03-26,Scooby-Doo 2: Monsters Unleashed,25000000,84185387,181185387,156185387,0.862019777566278,0.7030363476264592,336.741548
